altitude,calories,currBPM,currMPH,elapsedSeconds,gps_currKPH,gps_kms,kms,latitude,longitude,seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,522,88,0,3095,0.0,14.489279697,14.489279697,41.923401,-87.630241,1032,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,522,90,0,3098,0.0,14.489279697,14.489279697,41.923401,-87.630241,1033,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,522,91,0,3101,0.0,14.489279697,14.489279697,41.923401,-87.630241,1034,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,523,92,0,3104,0.0,14.489279697,14.489279697,41.923401,-87.630241,1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,523,92,0,3107,0.0,14.489279697,14.489279697,41.923401,-87.630241,1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,523,89,0,3110,0.0,14.489279697,14.489279697,41.923401,-87.630241,1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,523,89,0,3113,0.0,14.489279697,14.489279697,41.923401,-87.630241,1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,523,89,0,3116,0.0,14.489279697,14.489279697,41.923401,-87.630241,1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,524,87,0,3119,0.0,14.489279697,14.489279697,41.923401,-87.630241,1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,524,86,0,3122,0.0,14.489279697,14.489279697,41.923401,-87.630241,1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,524,85,0,3125,0.0,14.489279697,14.489279697,41.923401,-87.630241,1042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,524,86,0,3128,0.0,14.489279697,14.489279697,41.923401,-87.630241,1043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,525,88,0,3131,0.0,14.489279697,14.489279697,41.923401,-87.630241,1044,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,525,89,0,3134,0.0,14.489279697,14.489279697,41.923401,-87.630241,1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,525,89,0,3137,0.0,14.489279697,14.489279697,41.923401,-87.630241,1046,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,525,88,0,3140,0.0,14.489279697,14.489279697,41.923401,-87.630241,1047,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,525,86,0,3143,0.0,14.489279697,14.489279697,41.923401,-87.630241,1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,526,84,0,3146,0.0,14.489279697,14.489279697,41.923401,-87.630241,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,526,82,0,3149,0.0,14.489279697,14.489279697,41.923401,-87.630241,1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,526,83,0,3152,0.0,14.489279697,14.489279697,41.923401,-87.630241,1051,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,526,84,0,3155,0.0,14.489279697,14.489279697,41.923401,-87.630241,1052,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,526,87,0,3158,0.0,14.489279697,14.489279697,41.923401,-87.630241,1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,527,89,0,3161,0.0,14.489279697,14.489279697,41.923401,-87.630241,1054,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,527,90,0,3164,0.0,14.489279697,14.489279697,41.923401,-87.630241,1055,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,527,89,0,3167,0.0,14.489279697,14.489279697,41.923401,-87.630241,1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,527,89,0,3170,0.0,14.489279697,14.489279697,41.923401,-87.630241,1057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,527,88,0,3173,0.0,14.489279697,14.489279697,41.923401,-87.630241,1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,528,88,0,3176,0.0,14.489279697,14.489279697,41.923401,-87.630241,1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,528,88,0,3179,0.0,14.489279697,14.489279697,41.923401,-87.630241,1060,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,528,88,0,3182,0.0,14.489279697,14.489279697,41.923401,-87.630241,1061,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,528,88,0,3185,0.0,14.489279697,14.489279697,41.923401,-87.630241,1062,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,529,87,0,3188,0.0,14.489279697,14.489279697,41.923401,-87.630241,1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,529,88,0,3191,0.0,14.489279697,14.489279697,41.923401,-87.630241,1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,529,89,0,3194,0.0,14.489279697,14.489279697,41.923401,-87.630241,1065,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,529,91,0,3197,0.0,14.489279697,14.489279697,41.923401,-87.630241,1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,530,92,0,3200,0.0,14.489279697,14.489279697,41.923401,-87.630241,1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,530,92,0,3203,0.0,14.489279697,14.489279697,41.923401,-87.630241,1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,530,91,0,3206,0.0,14.489279697,14.489279697,41.923401,-87.630241,1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,530,90,0,3209,0.0,14.489279697,14.489279697,41.923401,-87.630241,1070,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,530,89,0,3212,0.0,14.489279697,14.489279697,41.923401,-87.630241,1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,531,88,0,3215,0.0,14.489279697,14.489279697,41.923401,-87.630241,1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,531,88,0,3218,0.0,14.489279697,14.489279697,41.923401,-87.630241,1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,531,88,0,3221,0.0,14.489279697,14.489279697,41.923401,-87.630241,1074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,531,89,0,3224,0.0,14.489279697,14.489279697,41.923401,-87.630241,1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,532,89,0,3227,0.0,14.489279697,14.489279697,41.923401,-87.630241,1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,532,89,0,3230,0.0,14.489279697,14.489279697,41.923401,-87.630241,1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,532,88,0,3233,0.0,14.489279697,14.489279697,41.923401,-87.630241,1078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,532,88,0,3236,0.0,14.489279697,14.489279697,41.923401,-87.630241,1079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,532,88,0,3239,0.0,14.489279697,14.489279697,41.923401,-87.630241,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,533,88,0,3242,0.0,14.489279697,14.489279697,41.923401,-87.630241,1081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,533,88,0,3245,0.0,14.489279697,14.489279697,41.923401,-87.630241,1082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,533,88,0,3248,0.0,14.489279697,14.489279697,41.923401,-87.630241,1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,533,88,0,3251,0.0,14.489279697,14.489279697,41.923401,-87.630241,1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,534,87,0,3254,0.0,14.489279697,14.489279697,41.923401,-87.630241,1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,534,86,0,3257,0.0,14.489279697,14.489279697,41.923401,-87.630241,1086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,534,86,0,3260,0.0,14.489279697,14.489279697,41.923401,-87.630241,1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,534,87,0,3263,0.0,14.489279697,14.489279697,41.923401,-87.630241,1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,534,87,0,3266,0.0,14.489279697,14.489279697,41.923401,-87.630241,1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,535,87,0,3269,0.0,14.489279697,14.489279697,41.923401,-87.630241,1090,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,535,86,0,3272,0.0,14.489279697,14.489279697,41.923401,-87.630241,1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,535,86,0,3275,0.0,14.489279697,14.489279697,41.923401,-87.630241,1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,535,86,0,3278,0.0,14.489279697,14.489279697,41.923401,-87.630241,1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,535,85,0,3281,0.0,14.489279697,14.489279697,41.923401,-87.630241,1094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,536,86,0,3284,0.0,14.489279697,14.489279697,41.923401,-87.630241,1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,536,88,0,3287,0.0,14.489279697,14.489279697,41.923401,-87.630241,1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,536,89,0,3290,0.0,14.489279697,14.489279697,41.923401,-87.630241,1097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,536,90,0,3293,0.0,14.489279697,14.489279697,41.923401,-87.630241,1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,537,89,0,3296,0.0,14.489279697,14.489279697,41.923401,-87.630241,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,537,88,0,3299,0.0,14.489279697,14.489279697,41.923401,-87.630241,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,537,88,0,3302,0.0,14.489279697,14.489279697,41.923401,-87.630241,1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,537,89,0,3305,0.0,14.489279697,14.489279697,41.923401,-87.630241,1102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,537,90,0,3308,0.0,14.489279697,14.489279697,41.923401,-87.630241,1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,538,90,0,3311,0.0,14.489279697,14.489279697,41.923401,-87.630241,1104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,538,89,0,3314,0.0,14.489279697,14.489279697,41.923401,-87.630241,1105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,538,89,0,3317,0.0,14.489279697,14.489279697,41.923401,-87.630241,1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,538,88,0,3320,0.0,14.489279697,14.489279697,41.923401,-87.630241,1107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,539,88,0,3323,0.0,14.489279697,14.489279697,41.923401,-87.630241,1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,539,89,0,3326,0.0,14.489279697,14.489279697,41.923401,-87.630241,1109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,539,89,0,3329,0.0,14.489279697,14.489279697,41.923401,-87.630241,1110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,539,89,0,3332,0.0,14.489279697,14.489279697,41.923401,-87.630241,1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,539,88,0,3335,0.0,14.489279697,14.489279697,41.923401,-87.630241,1112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,540,88,0,3338,0.0,14.489279697,14.489279697,41.923401,-87.630241,1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,540,88,0,3341,0.0,14.489279697,14.489279697,41.923401,-87.630241,1114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,540,90,0,3344,0.0,14.489279697,14.489279697,41.923401,-87.630241,1115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,540,91,0,3347,0.0,14.489279697,14.489279697,41.923401,-87.630241,1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,541,91,0,3350,0.0,14.489279697,14.489279697,41.923401,-87.630241,1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,541,90,0,3353,0.0,14.489279697,14.489279697,41.923401,-87.630241,1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,541,90,0,3356,0.0,14.489279697,14.489279697,41.923401,-87.630241,1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,541,91,0,3359,0.0,14.489279697,14.489279697,41.923401,-87.630241,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,542,93,0,3362,0.0,14.489279697,14.489279697,41.923401,-87.630241,1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,542,93,0,3365,0.0,14.489279697,14.489279697,41.923401,-87.630241,1122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,542,93,0,3368,0.0,14.489279697,14.489279697,41.923401,-87.630241,1123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,542,93,0,3371,0.0,14.489279697,14.489279697,41.923401,-87.630241,1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,543,92,0,3374,0.0,14.489279697,14.489279697,41.923401,-87.630241,1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,543,91,0,3377,0.0,14.489279697,14.489279697,41.923401,-87.630241,1126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,543,89,0,3380,0.0,14.489279697,14.489279697,41.923401,-87.630241,1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,543,89,0,3383,0.0,14.489279697,14.489279697,41.923401,-87.630241,1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,544,89,0,3386,0.0,14.489279697,14.489279697,41.923401,-87.630241,1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,544,89,0,3389,0.0,14.489279697,14.489279697,41.923401,-87.630241,1130,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.485474,544,88,0,3392,0.0,14.489279697,14.489279697,41.923401,-87.630241,1131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590.875549,544,89,0.01,3395,0.01609344,14.491441046,14.491441046,41.923420,-87.630249,1132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590.916382,544,89,3.31,3398,5.32692864,14.4945068463,14.4945068463,41.923447,-87.630257,1133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588.031616,545,89,3.44,3401,5.53614336,14.5006802899,14.5006802899,41.923500,-87.630272,1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.004578,545,88,3.33,3404,5.35911552,14.5037010286,14.5037010286,41.923527,-87.630280,1135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586.381958,545,88,3.35,3407,5.3913024,14.5094125905,14.5094125905,41.923576,-87.630295,1136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585.438232,545,88,3.39,3410,5.45567616,14.5127391045,14.5127391045,41.923607,-87.630310,1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584.811462,546,87,3.32,3413,5.34302208,14.5180805172,14.5180805172,41.923653,-87.630325,1138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585.183594,546,86,3.24,3416,5.21427456,14.5207359348,14.5207359348,41.923676,-87.630325,1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585.093933,546,85,3.08,3419,4.95677952,14.5258729609,14.5258729609,41.923721,-87.630341,1140,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583.393066,546,84,2.89,3422,4.65100416,14.5281582294,14.5281582294,41.923740,-87.630348,1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582.649109,546,84,2.56,3425,4.11992064,14.5302648607,14.5302648607,41.923759,-87.630356,1142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586.754944,547,86,2.41,3428,3.87851904,14.534738837,14.534738837,41.923798,-87.630363,1143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584.932556,547,87,2.4,3431,3.8624256,14.5373974733,14.5373974733,41.923820,-87.630371,1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.283264,547,87,2.5,3434,4.02336,14.5429513194,14.5429513194,41.923870,-87.630386,1145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586.750366,547,86,2.85,3437,4.5866304,14.5457016883,14.5457016883,41.923897,-87.630394,1146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586.231262,547,83,3.02,3440,4.86021888,14.5512555345,14.5512555345,41.923943,-87.630409,1147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.668457,548,83,3.21,3443,5.16599424,14.5542392582,14.5542392582,41.923969,-87.630417,1148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.226379,548,83,3.2,3446,5.1499008,14.5602034871,14.5602034871,41.924023,-87.630440,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.259644,548,81,3.26,3449,5.24646144,14.5630729475,14.5630729475,41.924049,-87.630447,1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583.164856,548,80,3.19,3452,5.13380736,14.5680957101,14.5680957101,41.924091,-87.630455,1151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585.567200,548,80,3.06,3455,4.92459264,14.5707575651,14.5707575651,41.924114,-87.630463,1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583.757812,548,81,2.98,3458,4.79584512,14.5758398734,14.5758398734,41.924160,-87.630478,1153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585.343384,549,84,2.88,3461,4.63491072,14.5786674908,14.5786674908,41.924183,-87.630486,1154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585.343384,549,84,2.92,3464,4.69928448,14.5786674908,14.5786674908,41.924183,-87.630486,1155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585.343384,549,84,2.92,3467,4.69928448,14.5786674908,14.5786674908,41.924183,-87.630486,1156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584.644897,549,83,4.09,3470,6.58221696,14.5988502739,14.5988502739,41.924362,-87.630524,1157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584.661926,549,83,4.28,3473,6.88799232,14.6015169569,14.6015169569,41.924389,-87.630524,1158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585.283691,550,84,10.98,3476,17.67059712,14.6296611648,14.6296611648,41.924450,-87.630226,1159,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585.622864,550,85,8.87,3479,14.27488128,14.6356430964,14.6356430964,41.924488,-87.630280,1160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586.552917,550,84,8.14,3482,13.10006016,14.6431072339,14.6431072339,41.924522,-87.630356,1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586.763977,550,84,8.3,3485,13.3575552,14.6504892948,14.6504892948,41.924561,-87.630432,1162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586.449463,550,85,4.88,3488,7.85359872,14.6579550417,14.6579550417,41.924595,-87.630508,1163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.349731,550,86,5.13,3491,8.25593472,14.6633028918,14.6633028918,41.924633,-87.630539,1164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.454651,551,83,4.87,3494,7.83750528,14.6664684714,14.6664684714,41.924660,-87.630547,1165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.134888,551,82,4.27,3497,6.87189888,14.67238442,14.67238442,41.924713,-87.630547,1166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.789734,551,85,3.8,3500,6.1155072,14.6752844579,14.6752844579,41.924740,-87.630554,1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.642029,551,87,3.25,3503,5.230368,14.6809960197,14.6809960197,41.924793,-87.630554,1168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.838196,551,86,3.43,3506,5.52004992,14.6863519165,14.6863519165,41.924839,-87.630554,1169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588.013184,552,85,3.38,3509,5.43958272,14.6894225449,14.6894225449,41.924870,-87.630562,1170,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.610779,552,86,3.44,3512,5.53614336,14.6955670203,14.6955670203,41.924923,-87.630562,1171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.470032,552,86,3.55,3515,5.7131712,14.6985571814,14.6985571814,41.924950,-87.630562,1172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.201172,552,85,3.55,3518,5.7131712,14.7044634739,14.7044634739,41.925003,-87.630562,1173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588.341675,552,84,3.43,3521,5.52004992,14.7077819412,14.7077819412,41.925034,-87.630562,1174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.752502,553,83,3.42,3524,5.50395648,14.7135498301,14.7135498301,41.925083,-87.630562,1175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.615356,553,83,3.38,3527,5.43958272,14.7165045857,14.7165045857,41.925110,-87.630562,1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592.976807,553,84,3.42,3530,5.50395648,14.7224784707,14.7224784707,41.925167,-87.630562,1177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594.367188,553,82,3.36,3533,5.40739584,14.7254992093,14.7254992093,41.925194,-87.630562,1178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595.853638,553,82,3.26,3536,5.24646144,14.7314924064,14.7314924064,41.925247,-87.630562,1179,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595.969543,554,83,3.29,3539,5.29474176,14.7342685248,14.7342685248,41.925270,-87.630562,1180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595.015625,554,84,3.29,3542,5.29474176,14.7399269783,14.7399269783,41.925323,-87.630562,1181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593.130737,554,82,3.16,3545,5.08552704,14.7424359456,14.7424359456,41.925346,-87.630562,1182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591.668762,554,80,3.02,3548,4.86021888,14.747827248,14.747827248,41.925392,-87.630562,1183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591.929199,554,80,3.03,3551,4.87631232,14.7504730095,14.7504730095,41.925419,-87.630562,1184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591.174438,554,83,2.93,3554,4.71537792,14.7557146429,14.7557146429,41.925465,-87.630562,1185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592.155823,555,83,2.9,3557,4.6670976,14.7582783279,14.7582783279,41.925488,-87.630562,1186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592.211670,555,81,3,3560,4.828032,14.7642345101,14.7642345101,41.925541,-87.630562,1187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590.919983,555,81,3.08,3563,4.95677952,14.7672021404,14.7672021404,41.925568,-87.630562,1188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591.788025,555,81,3.16,3566,5.08552704,14.7726545979,14.7726545979,41.925617,-87.630562,1189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589.959045,555,82,3.32,3569,5.34302208,14.7758056934,14.7758056934,41.925644,-87.630562,1190,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590.682373,555,83,3.21,3572,5.16599424,14.7812275734,14.7812275734,41.925694,-87.630562,1191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.741699,556,84,3.23,3575,5.19818112,14.7843641848,14.7843641848,41.925724,-87.630562,1192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586.585571,556,85,3.17,3578,5.10162048,14.7869536193,14.7869536193,41.925747,-87.630562,1193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590.314209,556,84,3.05,3581,4.9084992,14.7935599764,14.7935599764,41.925804,-87.630562,1194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589.450562,556,84,2.97,3584,4.77975168,14.7961107867,14.7961107867,41.925827,-87.630562,1195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589.848938,556,83,2.98,3587,4.79584512,14.8014940424,14.8014940424,41.925877,-87.630569,1196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591.348633,557,80,2.96,3590,4.76365824,14.804257286,14.804257286,41.925903,-87.630569,1197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593.950134,557,80,2.91,3593,4.68319104,14.809136817,14.809136817,41.925945,-87.630577,1198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596.950317,557,81,2.69,3596,4.32913536,14.8115572704,14.8115572704,41.925968,-87.630577,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596.945862,557,83,2.54,3599,4.08773376,14.8137604623,14.8137604623,41.925987,-87.630577,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597.970276,557,82,2.27,3602,3.65321088,14.8165462368,14.8165462368,41.926010,-87.630585,1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597.543640,557,82,2.28,3605,3.66930432,14.8211425233,14.8211425233,41.926052,-87.630592,1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598.491821,558,85,2.42,3608,3.89461248,14.823513087,14.823513087,41.926075,-87.630592,1203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602.191223,558,86,2.52,3611,4.05554688,14.8280964987,14.8280964987,41.926113,-87.630608,1204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603.630188,558,86,2.56,3614,4.11992064,14.8301580684,14.8301580684,41.926132,-87.630608,1205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596.283264,558,85,2.62,3617,4.21648128,14.8347430894,14.8347430894,41.926174,-87.630615,1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596.161133,558,84,2.52,3620,4.05554688,14.8369945617,14.8369945617,41.926193,-87.630623,1207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594.937317,559,84,2.42,3623,3.89461248,14.8397079156,14.8397079156,41.926216,-87.630630,1208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594.117737,559,85,2.39,3626,3.84633216,14.8420800887,14.8420800887,41.926239,-87.630638,1209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594.117737,559,84,2.37,3629,3.81414528,14.8420800887,14.8420800887,41.926239,-87.630638,1210,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594.117737,559,83,2.18,3632,3.50836992,14.8420800887,14.8420800887,41.926239,-87.630638,1211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594.117737,559,81,2.42,3635,3.89461248,14.8420800887,14.8420800887,41.926239,-87.630638,1212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594.117737,559,81,2.42,3638,3.89461248,14.8420800887,14.8420800887,41.926239,-87.630638,1213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594.117737,560,84,0,3641,0.0,14.8420800887,14.8420800887,41.926239,-87.630638,1214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594.117737,560,87,0,3644,0.0,14.8420800887,14.8420800887,41.926239,-87.630638,1215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594.117737,560,85,0,3647,0.0,14.8420800887,14.8420800887,41.926239,-87.630638,1216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594.117737,560,82,0,3650,0.0,14.8420800887,14.8420800887,41.926239,-87.630638,1217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
